id,Name,Description,State,DefaultAction,Role,visible,is_keyboard_focusable,Control_Type,Top Position,Left Position,Length,Height,Area,has_children,has_invoke,has_selection,has_expand,has_selection_item,has_toggle,has_text,has_value,has_range_value,has_grid,has_grid_item,has_table,has_table_item,has_scroll_item,has_scroll,has_transform,has_transformV2,has_window,has_item_container,has_virtualized_item,IsMenu
3-178-136-213-168,Go back a month,,1048576,Press,43,TRUE,TRUE,Button,144,186,35,32,1120,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
3-211-136-245-168,Go forward a month,,1048576,Press,43,TRUE,TRUE,Button,144,219,34,32,1088,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
3-7-171-257-404,,,0,,10,TRUE,FALSE,Custom,179,15,250,233,58250,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
3-0-418-264-942,,,0,,33,TRUE,FALSE,List,426,8,264,524,138336,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
3-0-942-264-992,Add calendars,,1048576,Press,43,TRUE,TRUE,Button,950,8,264,50,13200,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
3-0-992-48-1040,Switch to mail,,1048576,Press,43,TRUE,TRUE,Button,1000,8,48,48,2304,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
3-96-992-144-1040,Switch to People,,1048576,Press,43,TRUE,TRUE,Button,1000,104,48,48,2304,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
3-144-992-192-1040,Switch to To Do,,1048576,Press,43,TRUE,TRUE,Button,1000,152,48,48,2304,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
3-216-992-264-1040,Settings,,1048576,Press,43,TRUE,TRUE,Button,1000,224,48,48,2304,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
3-289-38-587-70,Search,,0,,20,TRUE,FALSE,Group,46,297,298,32,9536,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
3-612-34-652-74,Go back a month,,1048576,Press,43,TRUE,TRUE,Button,42,620,40,40,1600,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
3-652-34-692-74,Go forward a month,,1048576,Press,43,TRUE,TRUE,Button,42,660,40,40,1600,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
3-700-44-890-64,Sep-21,,0,,41,TRUE,FALSE,Text,52,708,190,20,3800,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
3-264-80-1920-1040,,,0,,16,TRUE,FALSE,Pane,88,272,1656,960,1589760,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
3-890-32-1920-80,,,0,,10,TRUE,FALSE,Custom,40,898,1030,48,49440,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
4-19-200-51-234,Sunday August 29 2021,,1048576,Press,43,TRUE,TRUE,Button,208,27,32,34,1088,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
4-51-200-83-234,Monday August 30 2021,,1048576,Press,43,TRUE,TRUE,Button,208,59,32,34,1088,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
4-83-200-115-234,Tuesday August 31 2021,,1048576,Press,43,TRUE,TRUE,Button,208,91,32,34,1088,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
4-115-200-147-234,Wednesday September 1 2021,,1048576,Press,43,TRUE,TRUE,Button,208,123,32,34,1088,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
4-147-200-179-234,Thursday September 2 2021,,1048576,Press,43,TRUE,TRUE,Button,208,155,32,34,1088,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
4-179-200-211-234,Friday September 3 2021,,1048576,Press,43,TRUE,TRUE,Button,208,187,32,34,1088,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
4-211-200-243-234,Saturday September 4 2021,,1048576,Press,43,TRUE,TRUE,Button,208,219,32,34,1088,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
4-19-234-51-268,Sunday September 5 2021,,1048576,Press,43,TRUE,TRUE,Button,242,27,32,34,1088,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
4-51-234-83-268,Monday September 6 2021,,1048576,Press,43,TRUE,TRUE,Button,242,59,32,34,1088,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
4-83-234-115-268,Tuesday September 7 2021,,1048576,Press,43,TRUE,TRUE,Button,242,91,32,34,1088,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
4-115-234-147-268,Wednesday September 8 2021,,1048576,Press,43,TRUE,TRUE,Button,242,123,32,34,1088,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
4-147-234-179-268,Thursday September 9 2021,,1048576,Press,43,TRUE,TRUE,Button,242,155,32,34,1088,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
4-179-234-211-268,Friday September 10 2021,,1048576,Press,43,TRUE,TRUE,Button,242,187,32,34,1088,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
4-211-234-243-268,Saturday September 11 2021,,1048576,Press,43,TRUE,TRUE,Button,242,219,32,34,1088,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
4-19-268-51-302,Sunday September 12 2021,,1048576,Press,43,TRUE,TRUE,Button,276,27,32,34,1088,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
4-51-268-83-302,Monday September 13 2021,,1048576,Press,43,TRUE,TRUE,Button,276,59,32,34,1088,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
4-83-268-115-302,Tuesday September 14 2021,,1048576,Press,43,TRUE,TRUE,Button,276,91,32,34,1088,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
4-115-268-147-302,Wednesday September 15 2021,,1048576,Press,43,TRUE,TRUE,Button,276,123,32,34,1088,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
4-147-268-179-302,Thursday September 16 2021,,1048576,Press,43,TRUE,TRUE,Button,276,155,32,34,1088,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
4-179-268-211-302,Friday September 17 2021,,1048576,Press,43,TRUE,TRUE,Button,276,187,32,34,1088,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
4-211-268-243-302,Saturday September 18 2021,,1048576,Press,43,TRUE,TRUE,Button,276,219,32,34,1088,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
4-19-302-51-336,Sunday September 19 2021,,1048576,Press,43,TRUE,TRUE,Button,310,27,32,34,1088,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
4-51-302-83-336,Monday September 20 2021,,1048576,Press,43,TRUE,TRUE,Button,310,59,32,34,1088,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
4-83-302-115-336,Tuesday September 21 2021,,1048576,Press,43,TRUE,TRUE,Button,310,91,32,34,1088,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
4-115-302-147-336,Wednesday September 22 2021,,1048576,Press,43,TRUE,TRUE,Button,310,123,32,34,1088,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
4-147-302-179-336,Thursday September 23 2021,,1048576,Press,43,TRUE,TRUE,Button,310,155,32,34,1088,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
4-179-302-211-336,Friday September 24 2021,,1048576,Press,43,TRUE,TRUE,Button,310,187,32,34,1088,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
4-211-302-243-336,Saturday September 25 2021,,1048576,Press,43,TRUE,TRUE,Button,310,219,32,34,1088,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
4-19-336-51-370,Sunday September 26 2021,,1048576,Press,43,TRUE,TRUE,Button,344,27,32,34,1088,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
4-51-336-83-370,Monday September 27 2021,,1048576,Press,43,TRUE,TRUE,Button,344,59,32,34,1088,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
4-83-336-115-370,Tuesday September 28 2021,,1048576,Press,43,TRUE,TRUE,Button,344,91,32,34,1088,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
4-115-336-147-370,Wednesday September 29 2021,,1048576,Press,43,TRUE,TRUE,Button,344,123,32,34,1088,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
4-147-336-179-370,Thursday September 30 2021,,1048576,Press,43,TRUE,TRUE,Button,344,155,32,34,1088,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
4-179-336-211-370,Friday October 1 2021,,1048576,Press,43,TRUE,TRUE,Button,344,187,32,34,1088,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
4-211-336-243-370,Saturday October 2 2021,,1048576,Press,43,TRUE,TRUE,Button,344,219,32,34,1088,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
4-19-370-51-404,Sunday October 3 2021,,1048576,Press,43,TRUE,TRUE,Button,378,27,32,34,1088,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
4-51-370-83-404,Monday October 4 2021,,1048576,Press,43,TRUE,TRUE,Button,378,59,32,34,1088,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
4-83-370-115-404,Tuesday October 5 2021,,1048576,Press,43,TRUE,TRUE,Button,378,91,32,34,1088,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
4-115-370-147-404,Wednesday October 6 2021,,1048576,Press,43,TRUE,TRUE,Button,378,123,32,34,1088,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
4-147-370-179-404,Thursday October 7 2021,,1048576,Press,43,TRUE,TRUE,Button,378,155,32,34,1088,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
4-179-370-211-404,Friday October 8 2021,,1048576,Press,43,TRUE,TRUE,Button,378,187,32,34,1088,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
4-211-370-243-404,Saturday October 9 2021,,1048576,Press,43,TRUE,TRUE,Button,378,219,32,34,1088,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
4-0-418-264-466,Hotmail calendars,,1049088,Press,20,TRUE,TRUE,Group,426,8,264,48,12672,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
4-0-466-264-514,Takvim,,1048592,Uncheck,44,TRUE,TRUE,CheckBox,474,8,264,48,12672,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
4-0-514-264-562,T rkiye Tatil G nleri,,1048592,Uncheck,44,TRUE,TRUE,CheckBox,522,8,264,48,12672,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
4-0-562-264-610,Do um g nleri,,1048592,Uncheck,44,TRUE,TRUE,CheckBox,570,8,264,48,12672,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
4-289-38-587-70,Search,,1048576,,42,TRUE,TRUE,Edit,46,297,298,32,9536,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
4-264-112-501-296,Sunday September 12 2021 no events,,1048576,Press,43,TRUE,TRUE,Button,120,272,237,184,43608,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
4-500-112-737-296,Monday September 13 2021 no events,,1048576,Press,43,TRUE,TRUE,Button,120,508,237,184,43608,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
4-736-112-973-296,Tuesday September 14 2021 no events,,1048576,Press,43,TRUE,TRUE,Button,120,744,237,184,43608,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
4-972-112-1209-296,Wednesday September 15 2021 no events,,1048576,Press,43,TRUE,TRUE,Button,120,980,237,184,43608,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
4-1208-112-1445-296,Thursday September 16 2021 no events,,1048576,Press,43,TRUE,TRUE,Button,120,1216,237,184,43608,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
4-1444-112-1681-296,Today Friday September 17 2021 no events,,1048580,Press,43,TRUE,TRUE,Button,120,1452,237,184,43608,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
4-1680-112-1917-296,Saturday September 18 2021 no events,,1048576,Press,43,TRUE,TRUE,Button,120,1688,237,184,43608,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
4-264-297-501-481,Sunday September 19 2021 no events,,1048576,Press,43,TRUE,TRUE,Button,305,272,237,184,43608,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
4-500-297-737-481,Monday September 20 2021 no events,,1048576,Press,43,TRUE,TRUE,Button,305,508,237,184,43608,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
4-736-297-973-481,Tuesday September 21 2021 no events,,1048576,Press,43,TRUE,TRUE,Button,305,744,237,184,43608,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
