id,Name,Description,State,DefaultAction,Role,visible,is_keyboard_focusable,Control_Type,Top Position,Left Position,Length,Height,Area,has_children,has_invoke,has_selection,has_expand,has_selection_item,has_toggle,has_text,has_value,has_range_value,has_grid,has_grid_item,has_table,has_table_item,has_scroll_item,has_scroll,has_transform,has_transformV2,has_window,has_item_container,has_virtualized_item,IsMenu
4-0-181-156-1017,Tree View,,1048576,,35,TRUE,TRUE,Tree,189,8,156,836,130416,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
4-160-181-1920-1017,Items View,,1048644,,33,TRUE,FALSE,List,189,168,1760,836,1471360,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
5-0--8-1920-139,Ribbon,,0,,38,TRUE,FALSE,Pane,0,8,1920,147,282240,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
5-107-144-1612-174,Address: D:\Git\Accessible-UI-Automation\Labelling Tool\tool-dataset,,1048576,,22,TRUE,TRUE,ToolBar,152,115,1505,30,45150,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
5-1612-144-1642-174,Previous Locations,,0,Press,43,TRUE,FALSE,Button,152,1620,30,30,900,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
5-1642-144-1672-174,"Refresh ""tool-dataset"" (F5)",,0,Press,43,TRUE,FALSE,Button,152,1650,30,30,900,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
5-12-1017-60-1040,14 items,,64,,41,TRUE,FALSE,Text,1025,20,48,23,1104,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
5-1872-1017-1894-1040,Details,,1048656,Check,45,TRUE,TRUE,RadioButton,1025,1880,22,23,506,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
5-1894-1017-1916-1040,Large Icons,,1048640,Check,45,TRUE,TRUE,RadioButton,1025,1902,22,23,506,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
5-43-197-115-221,Quick access,,3146240,Collapse,36,TRUE,TRUE,TreeItem,205,51,72,24,1728,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
5-0-0-0-0,Desktop,,3146240,Collapse,36,TRUE,TRUE,TreeItem,8,8,0,0,0,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
5-160-181-1920-206,Header,,64,,33,TRUE,FALSE,Header,189,168,1760,25,44000,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
5-174-212-918-234,Book1-Excel.csv,,19922944,Double Click,34,TRUE,TRUE,ListItem,220,182,744,22,16368,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
5-174-233-918-255,Document1-Word.csv,,19922944,Double Click,34,TRUE,TRUE,ListItem,241,182,744,22,16368,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
5-174-254-918-276,Document-WordPad.csv,,19922944,Double Click,34,TRUE,TRUE,ListItem,262,182,744,22,16368,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
5-174-275-918-297,GelenKutusu-@hotmail.com-Outlook.csv,,19922944,Double Click,34,TRUE,TRUE,ListItem,283,182,744,22,16368,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
5-174-296-918-318,MicrosoftToDo.csv,,19922944,Double Click,34,TRUE,TRUE,ListItem,304,182,744,22,16368,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
5-174-317-918-339,MonthView -Calendar.csv,,19922944,Double Click,34,TRUE,TRUE,ListItem,325,182,744,22,16368,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
5-174-338-918-360,MozillaFirefox.csv,,19922944,Double Click,34,TRUE,TRUE,ListItem,346,182,744,22,16368,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
5-174-359-918-381,new3-Notepad++.csv,,19922944,Double Click,34,TRUE,TRUE,ListItem,367,182,744,22,16368,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
5-174-380-918-402,NewTab-GoogleChrome.csv,,19922944,Double Click,34,TRUE,TRUE,ListItem,388,182,744,22,16368,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
5-174-401-918-423,Presentation1-PowerPoint.csv,,19922944,Double Click,34,TRUE,TRUE,ListItem,409,182,744,22,16368,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
5-174-422-918-444,Skype.csv,,19922944,Double Click,34,TRUE,TRUE,ListItem,430,182,744,22,16368,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
5-174-443-918-465,Untitled-Notepad.csv,,19922948,Double Click,34,TRUE,TRUE,ListItem,451,182,744,22,16368,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
5-174-464-918-486,Weather.csv,,19922944,Double Click,34,TRUE,TRUE,ListItem,472,182,744,22,16368,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
5-174-485-918-507,Zoom.csv,,19922944,Double Click,34,TRUE,TRUE,ListItem,493,182,744,22,16368,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
5-174-506-918-528,Zoom.csv,,19922944,Double Click,34,TRUE,TRUE,ListItem,514,182,744,22,16368,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
6-30-1-74-23,Quick Access Toolbar,,0,Press,22,TRUE,FALSE,ToolBar,9,38,44,22,968,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
6-75-1-88-23,Customize Quick Access Toolbar,,1048576,Press,43,TRUE,TRUE,Button,9,83,13,22,286,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
6-0-23-56-46,File tab,Open new windows change advanced folder and search options and more.,1074790400,Press,58,TRUE,TRUE,Button,31,8,56,23,1288,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
6-56-23-1876-46,Ribbon tabs,,0,,60,TRUE,FALSE,Tab,31,64,1820,23,41860,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
6-1876-23-1898-45,Minimize the Ribbon,Show only the tab names on the Ribbon.,1048576,Press,43,TRUE,TRUE,Button,31,1884,22,22,484,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
6-1898-23-1920-45,Help,Get help.,1048576,Press,43,TRUE,TRUE,Button,31,1906,22,22,484,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
6-0-46-1920-139,Lower Ribbon,,0,,16,TRUE,FALSE,Pane,54,8,1920,93,178560,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
6-107-144-142-173,All locations,,0,Open,62,TRUE,FALSE,SplitButton,152,115,35,29,1015,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
6-142-144-204-173,This PC,,0,Open,62,TRUE,FALSE,SplitButton,152,150,62,29,1798,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
6-204-144-268-173,WD (D:),,0,Open,62,TRUE,FALSE,SplitButton,152,212,64,29,1856,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
6-268-144-306-173, Git,,0,Open,62,TRUE,FALSE,SplitButton,152,276,38,29,1102,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
6-306-144-469-173, Accessible-UI-Automation,,0,Open,62,TRUE,FALSE,SplitButton,152,314,163,29,4727,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
6-469-144-565-173, Labelling Tool,,0,Open,62,TRUE,FALSE,SplitButton,152,477,96,29,2784,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
6-565-144-637-173, tool-dataset,,0,Press,12,TRUE,FALSE,MenuItem,152,573,72,29,2088,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
6-51-221-98-245,Desktop (pinned),,3145728,,36,TRUE,TRUE,TreeItem,229,59,47,24,1128,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
6-51-245-114-269,Downloads (pinned),,3145728,,36,TRUE,TRUE,TreeItem,253,59,63,24,1512,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
6-51-269-116-293,Documents (pinned),,3145728,,36,TRUE,TRUE,TreeItem,277,59,65,24,1560,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
6-51-293-97-317,Pictures (pinned),,3145728,,36,TRUE,TRUE,TreeItem,301,59,46,24,1104,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
6-51-317-94-341,Skan AI (pinned),,3145728,,36,TRUE,TRUE,TreeItem,325,59,43,24,1032,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
6-51-341-70-365,Git (pinned),,3145728,,36,TRUE,TRUE,TreeItem,349,59,19,24,456,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
6-51-365-91-389,output,,3145728,,36,TRUE,TRUE,TreeItem,373,59,40,24,960,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
6-51-389-98-413,samples,,3145728,,36,TRUE,TRUE,TreeItem,397,59,47,24,1128,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
6-51-413-119-437,tool-dataset,,3145730,,36,TRUE,TRUE,TreeItem,421,59,68,24,1632,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
6-51-437-79-461,train,,3145728,,36,TRUE,TRUE,TreeItem,445,59,28,24,672,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
6-43-469-86-493,This PC,,3146240,Collapse,36,TRUE,TRUE,TreeItem,477,51,43,24,1032,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
6-43-765-92-789,Network,,3146752,Expand,36,TRUE,TRUE,TreeItem,773,51,49,24,1176,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
6-160-181-578-206,Name,,1049664,Press,62,TRUE,TRUE,SplitButton,189,168,418,25,10450,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
6-578-181-722-206,Date modified,,1049664,Press,62,TRUE,TRUE,SplitButton,189,586,144,25,3600,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
6-722-181-842-206,Type,,1049664,Press,62,TRUE,TRUE,SplitButton,189,730,120,25,3000,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
6-842-181-922-206,Size,,1049664,Press,62,TRUE,TRUE,SplitButton,189,850,80,25,2000,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
6-178-212-196-234,,,64,,40,TRUE,FALSE,Image,220,186,18,22,396,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
6-196-212-578-234,Name,,0,,42,TRUE,FALSE,Edit,220,204,382,22,8404,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
6-578-212-722-234,Date modified,,1048640,,42,TRUE,TRUE,Edit,220,586,144,22,3168,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
6-722-212-842-234,Type,,1048640,,42,TRUE,TRUE,Edit,220,730,120,22,2640,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
6-842-212-922-234,Size,,1048640,,42,TRUE,TRUE,Edit,220,850,80,22,1760,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
6-178-233-196-255,,,64,,40,TRUE,FALSE,Image,241,186,18,22,396,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
6-196-233-578-255,Name,,0,,42,TRUE,FALSE,Edit,241,204,382,22,8404,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
6-578-233-722-255,Date modified,,1048640,,42,TRUE,TRUE,Edit,241,586,144,22,3168,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
6-722-233-842-255,Type,,1048640,,42,TRUE,TRUE,Edit,241,730,120,22,2640,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
6-842-233-922-255,Size,,1048640,,42,TRUE,TRUE,Edit,241,850,80,22,1760,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
6-178-254-196-276,,,64,,40,TRUE,FALSE,Image,262,186,18,22,396,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
6-196-254-578-276,Name,,0,,42,TRUE,FALSE,Edit,262,204,382,22,8404,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
6-578-254-722-276,Date modified,,1048640,,42,TRUE,TRUE,Edit,262,586,144,22,3168,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
6-722-254-842-276,Type,,1048640,,42,TRUE,TRUE,Edit,262,730,120,22,2640,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
6-842-254-922-276,Size,,1048640,,42,TRUE,TRUE,Edit,262,850,80,22,1760,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
6-178-275-196-297,,,64,,40,TRUE,FALSE,Image,283,186,18,22,396,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
6-196-275-578-297,Name,,0,,42,TRUE,FALSE,Edit,283,204,382,22,8404,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
6-578-275-722-297,Date modified,,1048640,,42,TRUE,TRUE,Edit,283,586,144,22,3168,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
6-722-275-842-297,Type,,1048640,,42,TRUE,TRUE,Edit,283,730,120,22,2640,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
6-842-275-922-297,Size,,1048640,,42,TRUE,TRUE,Edit,283,850,80,22,1760,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
6-178-296-196-318,,,64,,40,TRUE,FALSE,Image,304,186,18,22,396,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
6-196-296-578-318,Name,,0,,42,TRUE,FALSE,Edit,304,204,382,22,8404,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
6-578-296-722-318,Date modified,,1048640,,42,TRUE,TRUE,Edit,304,586,144,22,3168,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
6-722-296-842-318,Type,,1048640,,42,TRUE,TRUE,Edit,304,730,120,22,2640,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
6-842-296-922-318,Size,,1048640,,42,TRUE,TRUE,Edit,304,850,80,22,1760,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
6-178-317-196-339,,,64,,40,TRUE,FALSE,Image,325,186,18,22,396,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
6-196-317-578-339,Name,,0,,42,TRUE,FALSE,Edit,325,204,382,22,8404,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
6-578-317-722-339,Date modified,,1048640,,42,TRUE,TRUE,Edit,325,586,144,22,3168,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
6-722-317-842-339,Type,,1048640,,42,TRUE,TRUE,Edit,325,730,120,22,2640,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
6-842-317-922-339,Size,,1048640,,42,TRUE,TRUE,Edit,325,850,80,22,1760,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
6-178-338-196-360,,,64,,40,TRUE,FALSE,Image,346,186,18,22,396,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
