id,Name,Description,State,DefaultAction,Role,visible,is_keyboard_focusable,Control_Type,Top Position,Left Position,Length,Height,Area,has_children,has_invoke,has_selection,has_expand,has_selection_item,has_toggle,has_text,has_value,has_range_value,has_grid,has_grid_item,has_table,has_table_item,has_scroll_item,has_scroll,has_transform,has_transformV2,has_window,has_item_container,has_virtualized_item,IsMenu
5-0-176-48-224,Historical Weather - Not Selected,,0,Double Click,34,TRUE,FALSE,ListItem,184,8,48,48,2304,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
5-0-224-48-272,Favorites - Not Selected,,0,Double Click,34,TRUE,FALSE,ListItem,232,8,48,48,2304,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
5-0-272-48-320,Send Feedback - Not Selected,,0,Double Click,34,TRUE,FALSE,ListItem,280,8,48,48,2304,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
5-48-80-1920-1040,,,0,,10,TRUE,FALSE,Custom,88,56,1872,960,1797120,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
5-332-104-1636-323,,,0,,10,TRUE,FALSE,Custom,112,340,1304,219,285576,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
5-368-345-1636-362,Daily,,0,,41,TRUE,FALSE,Text,353,376,1268,17,21556,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
5-368-386-1600-544,,,0,,33,TRUE,FALSE,List,394,376,1232,158,194656,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE
5-368-560-437-577,Hourly,,0,,41,TRUE,FALSE,Text,568,376,69,17,1173,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
5-1356-556-1475-592,Summary,,1048592,Check,45,TRUE,TRUE,RadioButton,564,1364,119,36,4284,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
5-1487-556-1588-592,Details,,1048576,Check,45,TRUE,TRUE,RadioButton,564,1495,101,36,3636,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
5-341-616-1600-810,,,0,,10,TRUE,FALSE,Custom,624,349,1259,194,244246,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
5-368-824-1571-841,Day Details,,0,,41,TRUE,FALSE,Text,832,376,1203,17,20451,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
5-368-882-651-893,Day,,0,,41,TRUE,FALSE,Text,890,376,283,11,3113,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
5-368-905-651-936,Light rain is expected during the day. The high will be 24 .,,0,,41,TRUE,FALSE,Text,913,376,283,31,8773,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
5-368-960-651-971,Night,,0,,41,TRUE,FALSE,Text,968,376,283,11,3113,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
5-368-983-651-1014,The skies will be partly cloudy. The low will be 22 .,,0,,41,TRUE,FALSE,Text,991,376,283,31,8773,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
5-675-882-958-893,Sunrise,,0,,41,TRUE,FALSE,Text,890,683,283,11,3113,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
5-719-911-805-928,6:37 AM,,0,,41,TRUE,FALSE,Text,919,727,86,17,1462,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
5-675-961-958-972,Sunset,,0,,41,TRUE,FALSE,Text,969,683,283,11,3113,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
5-719-990-799-1007,7:01 PM,,0,,41,TRUE,FALSE,Text,998,727,80,17,1360,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
5-982-882-1265-893,Moonrise,,0,,41,TRUE,FALSE,Text,890,990,283,11,3113,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
5-1026-911-1110-928,5:47 PM,,0,,41,TRUE,FALSE,Text,919,1034,84,17,1428,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
5-982-961-1265-972,Moonset,,0,,41,TRUE,FALSE,Text,969,990,283,11,3113,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
5-1026-990-1113-1007,2:34 AM,,0,,41,TRUE,FALSE,Text,998,1034,87,17,1479,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
5-1289-882-1430-893,Precipitation,,0,,41,TRUE,FALSE,Text,890,1297,141,11,1551,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
5-1288-909-1380-1001,,,0,,10,TRUE,FALSE,Custom,917,1296,92,92,8464,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
5-1312-947-1358-964,44%,,0,,41,TRUE,FALSE,Text,955,1320,46,17,782,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
5-1289-1021-1430-1034,UV Index,,0,,41,TRUE,FALSE,Text,1029,1297,141,13,1833,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
5-1430-882-1571-893,Humidity,,0,,41,TRUE,FALSE,Text,890,1438,141,11,1551,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
5-1429-909-1521-1001,,,0,,10,TRUE,FALSE,Custom,917,1437,92,92,8464,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
5-1453-947-1499-964,84%,,0,,41,TRUE,FALSE,Text,955,1461,46,17,782,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
5-1430-1021-1571-1034,Max Wind,,0,,41,TRUE,FALSE,Text,1029,1438,141,13,1833,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
5-1904-80-1920-1040,Vertical,,0,,3,TRUE,FALSE,ScrollBar,88,1912,16,960,15360,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
6-0-80-48-128,Forecast - Not Selected,,1048592,Check,45,TRUE,TRUE,RadioButton,88,8,48,48,2304,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
6-0-128-48-176,Maps - Not Selected,,1048576,Check,45,TRUE,TRUE,RadioButton,136,8,48,48,2304,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
6-0-176-48-224,Historical Weather - Not Selected,,1048576,Check,45,TRUE,TRUE,RadioButton,184,8,48,48,2304,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
6-0-224-48-272,Favorites - Not Selected,,1048576,Check,45,TRUE,TRUE,RadioButton,232,8,48,48,2304,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
6-0-272-48-320,Send Feedback - Not Selected,,1048576,Check,45,TRUE,TRUE,RadioButton,280,8,48,48,2304,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
6-332-104-1636-121,s NY,,0,,41,TRUE,FALSE,Text,112,340,1304,17,22168,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
6-870-145-935-210,,,0,,40,TRUE,FALSE,Image,153,878,65,65,4225,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
6-945-145-1061-205,Current Condition: 22 ,,0,,41,TRUE,FALSE,Text,153,953,116,60,6960,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
6-1079-172-1099-197,Celsius selected. Press to change to Fahrenheit,,1048576,Press,43,TRUE,TRUE,Button,180,1087,20,25,500,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
6-806-222-1163-239,Cloudy,,0,,41,TRUE,FALSE,Text,230,814,357,17,6069,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
6-921-257-1049-266,Updated as of 11:38 AM,,0,,41,TRUE,FALSE,Text,265,929,128,9,1152,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
6-814-284-938-299,Air Quality Index: 39,,0,,41,TRUE,FALSE,Text,292,822,124,15,1860,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
6-962-287-1058-296,Severity Good air,,0,,41,TRUE,FALSE,Text,295,970,96,9,864,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
6-1084-287-1163-296,"Feels Like 22Degrees""""",,0,,41,TRUE,FALSE,Text,295,1092,79,9,711,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
6-810-308-903-322,Wind direction: Southwest 15 km/h ,,0,,41,TRUE,FALSE,Text,316,818,93,14,1302,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
6-927-312-1011-321,"Visibility 16Kilometers""""",,0,,41,TRUE,FALSE,Text,320,935,84,9,756,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
6-1035-312-1159-321,"Barometer 1025.00Millibars""""",,0,,41,TRUE,FALSE,Text,320,1043,124,9,1116,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
6-368-386-488-544,Friday 17   high 24    Low 22    Light rain,,3145730,Double Click,34,TRUE,TRUE,ListItem,394,376,120,158,18960,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
6-488-386-608-544,Saturday 18   high 29    Low 21    Partly sunny,,3145728,Double Click,34,TRUE,TRUE,ListItem,394,496,120,158,18960,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
6-608-386-728-544,Sunday 19   high 26    Low 18    Sunny,,3145728,Double Click,34,TRUE,TRUE,ListItem,394,616,120,158,18960,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
6-728-386-848-544,Monday 20   high 24    Low 18    Partly sunny,,3145728,Double Click,34,TRUE,TRUE,ListItem,394,736,120,158,18960,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
6-848-386-968-544,Tuesday 21   high 23    Low 20    Partly sunny,,3145728,Double Click,34,TRUE,TRUE,ListItem,394,856,120,158,18960,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
6-968-386-1088-544,Wednesday 22   high 24    Low 21    Mostly cloudy,,3145728,Double Click,34,TRUE,TRUE,ListItem,394,976,120,158,18960,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
6-1088-386-1208-544,Thursday 23   high 22    Low 14    Rain showers,,3145728,Double Click,34,TRUE,TRUE,ListItem,394,1096,120,158,18960,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
6-1208-386-1328-544,Friday 24   high 21    Low 15    Sunny,,3145728,Double Click,34,TRUE,TRUE,ListItem,394,1216,120,158,18960,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
6-1328-386-1448-544,Saturday 25   high 23    Low 17    Mostly sunny,,3145728,Double Click,34,TRUE,TRUE,ListItem,394,1336,120,158,18960,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
6-1448-386-1568-544,Sunday 26   high 23    Low 18    Sunny,,3145728,Double Click,34,TRUE,TRUE,ListItem,394,1456,120,158,18960,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE
6-1398-569-1461-580,Summary,,0,,41,TRUE,FALSE,Text,577,1406,63,11,693,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
6-1529-569-1574-580,Details,,0,,41,TRUE,FALSE,Text,577,1537,45,11,495,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
6-405-779-438-790,1 PM    Cloudy   22 ,,0,,41,TRUE,FALSE,Text,787,413,33,11,363,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
6-618-779-653-790,5 PM   23 ,,0,,41,TRUE,FALSE,Text,787,626,35,11,385,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
6-833-779-868-790,9 PM    Partly cloudy   23 ,,0,,41,TRUE,FALSE,Text,787,841,35,11,385,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
6-1049-779-1081-790,1 AM    Mostly clear   23 ,,0,,41,TRUE,FALSE,Text,787,1057,32,11,352,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
6-1262-779-1296-790,5 AM   22 ,,0,,41,TRUE,FALSE,Text,787,1270,34,11,374,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
6-1477-779-1511-790,9 AM   23 ,,0,,41,TRUE,FALSE,Text,787,1485,34,11,374,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
6-1904-80-1920-96,Vertical Small Decrease,,0,Press,43,TRUE,FALSE,Button,88,1912,16,16,256,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
6-1904-719-1920-1024,Vertical Large Increase,,0,Press,43,TRUE,FALSE,Button,727,1912,16,305,4880,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
6-1904-1024-1920-1040,Vertical Small Increase,,0,Press,43,TRUE,FALSE,Button,1032,1912,16,16,256,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
7-0-0-0-0,Send Feedback,,98304,,41,FALSE,FALSE,Text,8,8,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
7-378-400-466-503,,,0,,10,TRUE,FALSE,Custom,408,386,88,103,9064,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
7-498-400-586-503,,,0,,10,TRUE,FALSE,Custom,408,506,88,103,9064,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
7-618-400-706-503,,,0,,10,TRUE,FALSE,Custom,408,626,88,103,9064,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
7-738-400-826-503,,,0,,10,TRUE,FALSE,Custom,408,746,88,103,9064,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
