id,Name,Description,State,DefaultAction,Role,visible,is_keyboard_focusable,Control_Type,Top Position,Left Position,Length,Height,Area,has_children,has_invoke,has_selection,has_expand,has_selection_item,has_toggle,has_text,has_value,has_range_value,has_grid,has_grid_item,has_table,has_table_item,has_scroll_item,has_scroll,has_transform,has_transformV2,has_window,has_item_container,has_virtualized_item,IsMenu
11-1418-104-1460-140,More Options,,1073742848,Open,12,TRUE,FALSE,MenuItem,112,1426,42,36,1512,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
11-1645-90-1749-113,Signature Line,,0,Press,43,TRUE,FALSE,Button,98,1653,104,23,2392,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
11-1749-90-1765-113,More Options,,1073742848,Open,12,TRUE,FALSE,MenuItem,98,1757,16,23,368,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
11-1781-67-1833-104,Equation,,0,Press,43,TRUE,FALSE,Button,75,1789,52,37,1924,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
11-1781-104-1833-140,More Options,,1073742848,Open,12,TRUE,FALSE,MenuItem,112,1789,52,36,1872,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
9-0-65-137-160,Themes,,0,,20,TRUE,FALSE,Group,73,8,137,95,13015,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
9-137-65-503-160,Page Setup,,0,,20,TRUE,FALSE,Group,73,145,366,95,34770,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
9-503-65-667-160,Scale to Fit,,0,,20,TRUE,FALSE,Group,73,511,164,95,15580,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
9-667-65-798-160,Sheet Options,,0,,20,TRUE,FALSE,Group,73,675,131,95,12445,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
9-798-65-1119-160,Arrange,,0,,20,TRUE,FALSE,Group,73,806,321,95,30495,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
10-8-67-54-140,Themes,,1074791424,Open,12,TRUE,TRUE,MenuItem,75,16,46,73,3358,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
10-54-68-128-91,Colors,,1074791424,Open,12,TRUE,TRUE,MenuItem,76,62,74,23,1702,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
10-54-92-123-115,Fonts,,1074791424,Open,12,TRUE,TRUE,MenuItem,100,62,69,23,1587,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
10-54-116-129-139,Effects,,1074791424,Open,12,TRUE,TRUE,MenuItem,124,62,75,23,1725,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
10-145-67-193-140,Margins,,1074791424,Open,12,TRUE,TRUE,MenuItem,75,153,48,73,3504,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
10-193-67-258-140,Orientation,,1074791424,Open,12,TRUE,TRUE,MenuItem,75,201,65,73,4745,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
10-258-67-300-140,Shapes,,1074791424,Open,12,TRUE,TRUE,MenuItem,75,266,42,73,3066,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
10-300-67-342-140,Icons,,1048576,Press,43,TRUE,TRUE,Button,75,308,42,73,3066,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
10-342-67-384-140,Breaks,,1074791424,Open,12,TRUE,TRUE,MenuItem,75,350,42,73,3066,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
10-384-67-453-140,Background...,,1048576,Press,43,TRUE,TRUE,Button,75,392,69,73,5037,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
10-453-67-495-140,Print Titles,,1048576,Press,43,TRUE,TRUE,Button,75,461,42,73,3066,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
10-487-144-503-160,Page Setup,,1048576,Press,43,TRUE,TRUE,Button,152,495,16,16,256,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
10-533-67-573-89,Width,,0,,41,TRUE,FALSE,Text,75,541,40,22,880,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
10-577-67-659-90,Width,,1024,Expand,46,TRUE,FALSE,ComboBox,75,585,82,23,1886,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
10-533-90-577-112,Height,,0,,41,TRUE,FALSE,Text,98,541,44,22,968,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
10-577-90-659-113,Height,,1024,Expand,46,TRUE,FALSE,ComboBox,98,585,82,23,1886,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
